"cells"	"ct"	"umi"	"cdr"
"bBM1703"	"bBM1703"	"DC"	1999	0.0351710689594044
"bBM1704"	"bBM1704"	"MK"	2698	0.0563020741003368
"bBM1705"	"bBM1705"	"ER"	2694	0.0543166105300479
"bBM1706"	"bBM1706"	"ER"	2298	0.0452402056372984
"bBM1707"	"bBM1707"	"ER"	2610	0.0520120546002482
"bBM1708"	"bBM1708"	"ER"	2742	0.0559829817408261
"bBM1709"	"bBM1709"	"GR"	2742	0.051870235773799
"bBM1710"	"bBM1710"	"GR"	2464	0.0442829285587662
"bBM1711"	"bBM1711"	"ER"	2339	0.0474383974472611
"bBM1712"	"bBM1712"	"ER"	2874	0.0553093423151923
"bBM1713"	"bBM1713"	"ER"	2155	0.0427229214678249
"bBM1714"	"bBM1714"	"GR"	2388	0.0467647580216274
"bBM1715"	"bBM1715"	"LY"	2111	0.0416592802694558
"bBM1716"	"bBM1716"	"ER"	1581	0.0183300833185605
"bBM1717"	"bBM1717"	"GR"	2812	0.0498138627902854
"bBM1718"	"bBM1718"	"GR"	3392	0.0435029250132955
"bBM1720"	"bBM1720"	"GR"	2267	0.0450983868108491
"bBM1721"	"bBM1721"	"GR"	3098	0.0399574543520652
"bBM1722"	"bBM1722"	"ER"	2215	0.0423329196950895
"bBM1723"	"bBM1723"	"ER"	2084	0.0420847367488034
"bBM1724"	"bBM1724"	"GR"	2526	0.038291083141287
"bBM1725"	"bBM1725"	"GR"	3267	0.0461974827158305
"bBM1726"	"bBM1726"	"LY"	2329	0.0474029427406488
"bBM1727"	"bBM1727"	"DC"	2224	0.0458074809430952
"bBM1728"	"bBM1728"	"BA"	2409	0.0472611239141996
"bBM1730"	"bBM1730"	"ER"	2211	0.0441056550257047
"bBM1731"	"bBM1731"	"MK"	2172	0.0458783903563198
"bBM1732"	"bBM1732"	"ER"	2680	0.0506647757489807
"bBM1733"	"bBM1733"	"GR"	3243	0.0565857117532352
"bBM1734"	"bBM1734"	"ER"	2774	0.0551675234887431
"bBM1735"	"bBM1735"	"ER"	2576	0.0508420492820422
"bBM1736"	"bBM1736"	"ER"	2722	0.0517638716539621
"bBM1737"	"bBM1737"	"ER"	2452	0.0487856762985286
"bBM1738"	"bBM1738"	"GR"	2346	0.0467647580216274
"bBM1739"	"bBM1739"	"ER"	2700	0.0539266087573125
"bBM1740"	"bBM1740"	"ER"	2852	0.0578975358978904
"bBM1741"	"bBM1741"	"ER"	2658	0.0514447792944513
"bBM1742"	"bBM1742"	"MO"	2290	0.0422974649884772
"bBM1743"	"bBM1743"	"MO"	2067	0.0415174614430066
"bBM1744"	"bBM1744"	"BA"	2546	0.0480411274596703
"bBM1746"	"bBM1746"	"ER"	2456	0.0442829285587662
"bBM1747"	"bBM1747"	"ER"	2281	0.0430420138273356
"bBM1748"	"bBM1748"	"ER"	2173	0.0442829285587662
"bBM1749"	"bBM1749"	"BA"	2136	0.040985640843822
"bBM1750"	"bBM1750"	"ER"	1708	0.0383265378478993
"bBM1751"	"bBM1751"	"ER"	2580	0.0511256869349406
"bBM1752"	"bBM1752"	"GR"	2358	0.045311115050523
"bBM1753"	"bBM1753"	"ER"	2321	0.04449565679844
"bBM1754"	"bBM1754"	"GR"	2702	0.0509484134018791
"bBM1755"	"bBM1755"	"ER"	2459	0.0489274951249778
"bBM1756"	"bBM1756"	"MO"	2060	0.0402410920049637
"bBM1757"	"bBM1757"	"ER"	2026	0.0415883708562312
"bBM1758"	"bBM1758"	"MO"	2530	0.0494593157241624
"bBM1759"	"bBM1759"	"BA"	1969	0.040985640843822
"bBM1760"	"bBM1760"	"ER"	2383	0.0485374933522425
"bBM1761"	"bBM1761"	"ER"	2301	0.0464456656621166
"bBM1762"	"bBM1762"	"ER"	2043	0.0421201914554157
"bBM1763"	"bBM1763"	"MO"	2779	0.0527566034391065
"bBM1764"	"bBM1764"	"MO"	2464	0.0477220351001595
"bBM1765"	"bBM1765"	"MO"	1877	0.0391419960999823
"bBM1766"	"bBM1766"	"ER"	2340	0.0489984045382024
"bBM1767"	"bBM1767"	"ER"	2650	0.0509129586952668
"bBM1768"	"bBM1768"	"ER"	2729	0.0544938840631094
"bBM1769"	"bBM1769"	"GR"	2374	0.0492465874844886
"bBM1770"	"bBM1770"	"LY"	1785	0.0368019854635703
"bBM1771"	"bBM1771"	"MO"	2074	0.0403474561248006
"bBM1772"	"bBM1772"	"GR"	3313	0.0559120723276015
"bBM1773"	"bBM1773"	"ER"	2810	0.0559829817408261
"bBM1774"	"bBM1774"	"MO"	2459	0.0479702180464457
"bBM1775"	"bBM1775"	"MO"	2018	0.0381847190214501
"bBM1776"	"bBM1776"	"ER"	1695	0.0165573479879454
"bBM1777"	"bBM1777"	"DC"	2491	0.0472611239141996
"bBM1778"	"bBM1778"	"ER"	2601	0.0513738698812267
"bBM1779"	"bBM1779"	"DC"	2032	0.0422620102818649
"bBM1780"	"bBM1780"	"ER"	2983	0.0522602375465343
"bBM1781"	"bBM1781"	"ER"	2207	0.0469065768480766
"bBM1782"	"bBM1782"	"MO"	2385	0.0506647757489807
"bBM1783"	"bBM1783"	"ER"	2504	0.0492820421911009
"bBM1784"	"bBM1784"	"BA"	2007	0.0419429179223542
"bBM1785"	"bBM1785"	"ER"	2427	0.0493174968977132
"bBM1786"	"bBM1786"	"ER"	2154	0.0188973586243574
"bBM1787"	"bBM1787"	"ER"	2680	0.0494947704307747
"bBM1788"	"bBM1788"	"ER"	1986	0.0336465165750753
"bBM1789"	"bBM1789"	"MK"	2080	0.0421911008686403
"bBM1790"	"bBM1790"	"MO"	2096	0.0436447438397447
"bBM1791"	"bBM1791"	"ER"	1570	0.0103882290374047
"bBM1792"	"bBM1792"	"MO"	1847	0.0385392660875731
"bBM1793"	"bBM1793"	"MK"	1889	0.0392129055132069
"bBM1794"	"bBM1794"	"LY"	2378	0.0477220351001595
"bBM1795"	"bBM1795"	"ER"	2393	0.0488211310051409
"bBM1796"	"bBM1796"	"GR"	2305	0.0428647402942741
"bBM1797"	"bBM1797"	"DC"	2002	0.0377592625421025
"bBM1798"	"bBM1798"	"BA"	1534	0.0207764580748094
"bBM1799"	"bBM1799"	"MK"	2098	0.0439283814926432
"bBM1800"	"bBM1800"	"GR"	2824	0.0514447792944513
"bBM1801"	"bBM1801"	"MO"	2428	0.0485374933522425
"bBM1802"	"bBM1802"	"MO"	1861	0.0395319978727176
"bBM1804"	"bBM1804"	"ER"	1527	0.00950186137209715
"bBM1805"	"bBM1805"	"ER"	2310	0.0454883885835845
"bBM1806"	"bBM1806"	"LY"	2380	0.0469774862613012
"bBM1807"	"bBM1807"	"ER"	2313	0.0474738521538734
"bBM1808"	"bBM1808"	"GR"	2661	0.0411983690834958
"bBM1809"	"bBM1809"	"ER"	2019	0.0439992909058678
"bBM1810"	"bBM1810"	"ER"	1950	0.0403474561248006
"bBM1811"	"bBM1811"	"DC"	2330	0.044850203864563
"bBM1812"	"bBM1812"	"ER"	2575	0.0513738698812267
"bBM1813"	"bBM1813"	"GR"	2203	0.0442120191455416
"bBM1814"	"bBM1814"	"ER"	1691	0.00847367488034037
"bBM1815"	"bBM1815"	"GR"	2526	0.0390356319801454
"bBM1816"	"bBM1816"	"ER"	2653	0.0528629675589435
"bBM1817"	"bBM1817"	"GR"	2372	0.0390710866867577
"bBM1818"	"bBM1818"	"ER"	2212	0.0458783903563198
"bBM1819"	"bBM1819"	"ER"	1977	0.0434674703066832
"bBM1820"	"bBM1820"	"ER"	2359	0.0457365715298706
"bBM1821"	"bBM1821"	"DC"	2044	0.0412692784967204
"bBM1822"	"bBM1822"	"ER"	2299	0.0459138450629321
"bBM1823"	"bBM1823"	"BA"	1794	0.0373692607693671
"bBM1824"	"bBM1824"	"MK"	1909	0.0392483602198192
"bBM1825"	"bBM1825"	"MO"	2177	0.0459847544761567
"bBM1826"	"bBM1826"	"ER"	1714	0.00489274951249778
"bBM1827"	"bBM1827"	"ER"	2055	0.0237901081368552
"bBM1828"	"bBM1828"	"ER"	2334	0.046835667434852
"bBM1829"	"bBM1829"	"MO"	2307	0.0443538379719908
"bBM1830"	"bBM1830"	"ER"	3059	0.054919340542457
"bBM1831"	"bBM1831"	"ER"	1909	0.0311646871122141
"bBM1832"	"bBM1832"	"MK"	1516	0.0341783371742599
"bBM1833"	"bBM1833"	"ER"	2094	0.0424747385215387
"bBM1834"	"bBM1834"	"GR"	2302	0.0465520297819536
"bBM1835"	"bBM1835"	"ER"	1908	0.0176918985995391
"bBM1836"	"bBM1836"	"ER"	2347	0.0490338592448148
"bBM1837"	"bBM1837"	"GR"	2476	0.0384329019677362
"bBM1838"	"bBM1838"	"ER"	2527	0.0504520475093069
"bBM1839"	"bBM1839"	"DC"	2008	0.0381847190214501
"bBM1840"	"bBM1840"	"GR"	1753	0.0366601666371211
"bBM1841"	"bBM1841"	"MO"	2695	0.05034568338947
"bBM1842"	"bBM1842"	"MO"	2074	0.0407729126041482
"bBM1843"	"bBM1843"	"GR"	2299	0.037581989009041
"bBM1844"	"bBM1844"	"ER"	1920	0.041340187909945
"bBM1845"	"bBM1845"	"ER"	2409	0.0494593157241624
"bBM1846"	"bBM1846"	"ER"	1743	0.0159900726821486
"bBM1847"	"bBM1847"	"ER"	2076	0.0437156532529693
"bBM1848"	"bBM1848"	"GR"	1978	0.0405601843644744
"bBM1849"	"bBM1849"	"MO"	2570	0.050700230455593
"bBM1850"	"bBM1850"	"ER"	2388	0.048360219819181
"bBM1851"	"bBM1851"	"LY"	2096	0.0442120191455416
"bBM1852"	"bBM1852"	"ER"	2339	0.0447083850381138
"bBM1853"	"bBM1853"	"GR"	2504	0.0465874844885659
"bBM1855"	"bBM1855"	"LY"	1805	0.0376883531288779
"bBM1856"	"bBM1856"	"ER"	1975	0.0387519943272469
"bBM1857"	"bBM1857"	"ER"	1846	0.037936536075164
"bBM1858"	"bBM1858"	"ER"	2131	0.0448856585711753
"bBM1859"	"bBM1859"	"MK"	1956	0.043325651480234
"bBM1860"	"bBM1860"	"GR"	1889	0.0274773976245347
"bBM1861"	"bBM1861"	"ER"	1786	0.0366956213437334
"bBM1862"	"bBM1862"	"ER"	2324	0.0438220173728062
"bBM1863"	"bBM1863"	"GR"	1909	0.0395674525793299
"bBM1864"	"bBM1864"	"GR"	2445	0.0481829462861195
"bBM1865"	"bBM1865"	"ER"	1827	0.0384683566743485
"bBM1866"	"bBM1866"	"ER"	1658	0.0351356142527921
"bBM1867"	"bBM1867"	"ER"	1817	0.0391419960999823
"bBM1868"	"bBM1868"	"ER"	1613	0.0076227619216451
"bBM1869"	"bBM1869"	"MO"	2116	0.0447083850381138
"bBM1870"	"bBM1870"	"GR"	1968	0.0388583584470839
"bBM1871"	"bBM1871"	"ER"	1387	0.00475093068604857
"bBM1872"	"bBM1872"	"ER"	2098	0.0440347456124801
"bBM1873"	"bBM1873"	"MO"	2369	0.0450983868108491
"bBM1874"	"bBM1874"	"ER"	1760	0.00521184187200851
"bBM1875"	"bBM1875"	"ER"	1793	0.0376174437156533
"bBM1876"	"bBM1876"	"ER"	2123	0.0416238255628435
"bBM1877"	"bBM1877"	"ER"	2247	0.0455592979968091
"bBM1878"	"bBM1878"	"ER"	1112	0.00407729126041482
"bBM1879"	"bBM1879"	"ER"	2030	0.0429001950008864
"bBM1880"	"bBM1880"	"ER"	2265	0.0402410920049637
"bBM1881"	"bBM1881"	"LY"	1745	0.036411983690835
"bBM1882"	"bBM1882"	"ER"	2032	0.0429001950008864
"bBM1883"	"bBM1883"	"ER"	1935	0.0376883531288779
"bBM1884"	"bBM1884"	"LY"	1639	0.0349937954263428
"bBM1885"	"bBM1885"	"ER"	1488	0.00850912958695267
"bBM1886"	"bBM1886"	"ER"	2010	0.0386810849140223
"bBM1887"	"bBM1887"	"ER"	2274	0.0457011168232583
"bBM1888"	"bBM1888"	"ER"	1580	0.0153873426697394
"bBM1889"	"bBM1889"	"LY"	1515	0.0327246942031555
"bBM1890"	"bBM1890"	"MO"	2030	0.0397447261123914
"bBM1891"	"bBM1891"	"ER"	2052	0.0410565502570466
"bBM1892"	"bBM1892"	"MO"	1948	0.0420847367488034
"bBM1893"	"bBM1893"	"ER"	2063	0.0419074632157419
"bBM1894"	"bBM1894"	"GR"	1765	0.0362347101577734
"bBM1895"	"bBM1895"	"ER"	2011	0.0429356497074987
"bBM1896"	"bBM1896"	"ER"	2119	0.0444247473852154
"bBM1897"	"bBM1897"	"MO"	2056	0.0434320156000709
"bBM1898"	"bBM1898"	"MK"	1555	0.0337528806949123
"bBM1899"	"bBM1899"	"MK"	1800	0.0376883531288779
"bBM1900"	"bBM1900"	"MK"	1919	0.0379719907817763
"bBM1901"	"bBM1901"	"ER"	2218	0.046020209182769
"bBM1903"	"bBM1903"	"MO"	2306	0.0469420315546889
"bBM1904"	"bBM1904"	"ER"	1810	0.0183655380251728
"bBM1905"	"bBM1905"	"GR"	2063	0.0425456479347633
"bBM1906"	"bBM1906"	"ER"	2160	0.0458429356497075
"bBM1907"	"bBM1907"	"MK"	1716	0.0349583407197305
"bBM1908"	"bBM1908"	"GR"	2883	0.0408792767239851
"bBM1909"	"bBM1909"	"MK"	1692	0.0368374401701826
"bBM1910"	"bBM1910"	"ER"	2303	0.0467293033150151
"bBM1911"	"bBM1911"	"ER"	1135	0.00365183478106719
"bBM1912"	"bBM1912"	"ER"	1732	0.0385392660875731
"bBM1913"	"bBM1913"	"ER"	1394	0.032086509484134
"bBM1914"	"bBM1914"	"BA"	2425	0.0477574898067719
"bBM1915"	"bBM1915"	"ER"	1796	0.0377947172487148
"bBM1916"	"bBM1916"	"ER"	1758	0.0370856231164687
"bBM1917"	"bBM1917"	"ER"	2037	0.0400283637652898
"bBM1918"	"bBM1918"	"MK"	1843	0.0400638184719021
"bBM1919"	"bBM1919"	"MK"	1912	0.0388938131536962
"bBM1920"	"bBM1920"	"ER"	2584	0.0524375110795958
"bBM1921"	"bBM1921"	"ER"	1692	0.0348874313065059
"bBM1922"	"bBM1922"	"ER"	1776	0.0379719907817763
"bBM1924"	"bBM1924"	"LY"	1681	0.0358092536784258
"bBM1925"	"bBM1925"	"MO"	1454	0.0322637830171955
"bBM1926"	"bBM1926"	"ER"	2061	0.0425811026413756
"bBM1927"	"bBM1927"	"GR"	2289	0.0363410742776104
"bBM1928"	"bBM1928"	"MK"	2159	0.0443538379719908
"bBM1929"	"bBM1929"	"ER"	1411	0.00939549725226024
"bBM1930"	"bBM1930"	"ER"	1972	0.0279028541038823
"bBM1931"	"bBM1931"	"MK"	1732	0.0372628966495302
"bBM1932"	"bBM1932"	"MO"	1628	0.0340010636411984
"bBM1933"	"bBM1933"	"ER"	1278	0.00911185959936182
"bBM1934"	"bBM1934"	"GR"	2183	0.0372628966495302
"bBM1935"	"bBM1935"	"ER"	2029	0.042510193228151
"bBM1936"	"bBM1936"	"ER"	1740	0.0363410742776104
"bBM1937"	"bBM1937"	"MO"	2159	0.0435029250132955
"bBM1938"	"bBM1938"	"ER"	2171	0.041801099095905
"bBM1939"	"bBM1939"	"ER"	2204	0.0457720262364829
"bBM1940"	"bBM1940"	"ER"	1862	0.0385038113809608
"bBM1941"	"bBM1941"	"ER"	1674	0.0365538025172842
"bBM1942"	"bBM1942"	"ER"	1389	0.0076936713348697
"bBM1944"	"bBM1944"	"MK"	1669	0.0361992554511611
"bBM1945"	"bBM1945"	"ER"	1683	0.0372983513561425
"bBM1946"	"bBM1946"	"ER"	2207	0.0450274773976245
"bBM1947"	"bBM1947"	"ER"	1149	0.00464456656621166
"bBM1948"	"bBM1948"	"MO"	2096	0.0415529161496189
"bBM1949"	"bBM1949"	"GR"	1902	0.0246764758021627
"bBM1950"	"bBM1950"	"MK"	1646	0.0346747030668321
"bBM1951"	"bBM1951"	"LY"	1872	0.0376883531288779
"bBM1952"	"bBM1952"	"LY"	1776	0.0344619748271583
"bBM1953"	"bBM1953"	"GR"	2395	0.0480765821662826
"bBM1954"	"bBM1954"	"BA"	1850	0.0421911008686403
"bBM1955"	"bBM1955"	"GR"	1692	0.0347456124800567
"bBM1956"	"bBM1956"	"ER"	1527	0.0141464279383088
"bBM1957"	"bBM1957"	"ER"	1507	0.00322637830171955
"bBM1958"	"bBM1958"	"GR"	2186	0.0314128700585003
"bBM1959"	"bBM1959"	"BA"	1504	0.0299592270873959
"bBM1960"	"bBM1960"	"GR"	2057	0.0437511079595816
"bBM1961"	"bBM1961"	"ER"	1478	0.032086509484134
"bBM1962"	"bBM1962"	"ER"	2110	0.0443892926786031
"bBM1963"	"bBM1963"	"ER"	1929	0.0427229214678249
"bBM1964"	"bBM1964"	"ER"	1907	0.0427938308810495
"bBM1965"	"bBM1965"	"LY"	1537	0.0333628789221769
"bBM1966"	"bBM1966"	"ER"	1871	0.0399574543520652
"bBM1967"	"bBM1967"	"ER"	1509	0.0129055132068782
"bBM1969"	"bBM1969"	"ER"	1300	0.00801276369438043
"bBM1970"	"bBM1970"	"GR"	1554	0.0332210600957277
"bBM1971"	"bBM1971"	"ER"	1769	0.0387165396206346
"bBM1972"	"bBM1972"	"ER"	1596	0.0348519765998936
"bBM1973"	"bBM1973"	"MK"	1873	0.0391419960999823
"bBM1974"	"bBM1974"	"ER"	1155	0.00414820067363943
"bBM1975"	"bBM1975"	"LY"	1906	0.0413756426165574
"bBM1976"	"bBM1976"	"DC"	1760	0.0375110795958163
"bBM1977"	"bBM1977"	"GR"	1832	0.03910654139337
"bBM1978"	"bBM1978"	"GR"	1959	0.026342847012941
"bBM1979"	"bBM1979"	"ER"	1528	0.032547420670094
"bBM1980"	"bBM1980"	"MO"	1689	0.0376174437156533
"bBM1981"	"bBM1981"	"ER"	1962	0.044141109732317
"bBM1982"	"bBM1982"	"ER"	2011	0.0395319978727176
"bBM1983"	"bBM1983"	"ER"	1738	0.0353837971990782
"bBM1984"	"bBM1984"	"ER"	1543	0.0326183300833186
"bBM1985"	"bBM1985"	"DC"	1608	0.0326537847899309
"bBM1986"	"bBM1986"	"ER"	1630	0.036411983690835
"bBM1987"	"bBM1987"	"ER"	1491	0.0339656089345861
"bBM1988"	"bBM1988"	"LY"	1911	0.0376883531288779
"bBM1989"	"bBM1989"	"DC"	1452	0.0324056018436447
"bBM1990"	"bBM1990"	"GR"	1911	0.0354547066123028
"bBM1991"	"bBM1991"	"GR"	1575	0.0338592448147492
"bBM1992"	"bBM1992"	"MK"	2016	0.0429001950008864
"bBM1993"	"bBM1993"	"DC"	1276	0.0277610352774331
"bBM1994"	"bBM1994"	"BA"	1674	0.0358801630916504
"bBM1995"	"bBM1995"	"MK"	1752	0.0359156177982627
"bBM1996"	"bBM1996"	"DC"	1615	0.0354192519056905
"bBM1997"	"bBM1997"	"GR"	1626	0.0360928913313242
"bBM1998"	"bBM1998"	"MK"	1364	0.0294628611948236
"bBM1999"	"bBM1999"	"LY"	1611	0.0332919695089523
"bBM2001"	"bBM2001"	"BA"	1827	0.0385747207941854
"bBM2002"	"bBM2002"	"ER"	1867	0.0370856231164687
"bBM2003"	"bBM2003"	"MK"	1656	0.0352065236660167
"bBM2004"	"bBM2004"	"ER"	1321	0.0134018790994505
"bBM2005"	"bBM2005"	"MK"	1715	0.040276546711576
"bBM2006"	"bBM2006"	"ER"	1525	0.0292855876617621
"bBM2007"	"bBM2007"	"ER"	1108	0.00698457720262365
"bBM2008"	"bBM2008"	"ER"	2077	0.0419783726289665
"bBM2009"	"bBM2009"	"LY"	1893	0.039815635525616
"bBM2010"	"bBM2010"	"ER"	2207	0.0484665839390179
"bBM2011"	"bBM2011"	"ER"	1350	0.00361638007445488
"bBM2012"	"bBM2012"	"DC"	1366	0.0251019322815104
"bBM2013"	"bBM2013"	"DC"	1583	0.0353483424924659
"bBM2014"	"bBM2014"	"ER"	1947	0.0377238078354902
"bBM2015"	"bBM2015"	"BA"	1821	0.039815635525616
"bBM2016"	"bBM2016"	"BA"	1486	0.0285055841162914
"bBM2018"	"bBM2018"	"ER"	1316	0.0298883176741712
"bBM2019"	"bBM2019"	"GR"	1371	0.0302783194469066
"bBM2020"	"bBM2020"	"MK"	1441	0.0299946817940082
"bBM2022"	"bBM2022"	"ER"	1746	0.0396738166991668
"bBM2023"	"bBM2023"	"ER"	1351	0.0131891508597766
"bBM2025"	"bBM2025"	"LY"	1479	0.0337174259882999
"bBM2026"	"bBM2026"	"MO"	1506	0.0347456124800567
"bBM2027"	"bBM2027"	"BA"	1355	0.0283637652898422
"bBM2028"	"bBM2028"	"ER"	1373	0.0175146250664776
"bBM2029"	"bBM2029"	"MK"	1421	0.0296046800212728
"bBM2030"	"bBM2030"	"BA"	1473	0.0319446906576848
"bBM2031"	"bBM2031"	"ER"	1819	0.0370501684098564
"bBM2032"	"bBM2032"	"ER"	1781	0.0381138096082255
"bBM2033"	"bBM2033"	"ER"	1567	0.0244637475624889
"bBM2034"	"bBM2034"	"DC"	1397	0.0294628611948236
"bBM2035"	"bBM2035"	"MK"	1500	0.0340010636411984
"bBM2036"	"bBM2036"	"ER"	1598	0.0346037936536075
"bBM2037"	"bBM2037"	"ER"	1791	0.0378656266619394
"bBM2038"	"bBM2038"	"DC"	1488	0.0354192519056905
"bBM2039"	"bBM2039"	"GR"	1902	0.0410565502570466
"bBM2040"	"bBM2040"	"LY"	1397	0.0319092359510725
"bBM2041"	"bBM2041"	"GR"	1902	0.0249246587484489
"bBM2042"	"bBM2042"	"ER"	1572	0.0345328842403829
"bBM2043"	"bBM2043"	"MO"	1371	0.0305265023931927
"bBM2044"	"bBM2044"	"ER"	2043	0.0408083673107605
"bBM2045"	"bBM2045"	"GR"	2051	0.0329728771494416
"bBM2046"	"bBM2046"	"MK"	1132	0.0269810317319624
"bBM2048"	"bBM2048"	"DC"	1617	0.0339301542279738
"bBM2049"	"bBM2049"	"GR"	1979	0.038291083141287
"bBM2050"	"bBM2050"	"ER"	1469	0.0323701471370324
"bBM2051"	"bBM2051"	"MK"	1469	0.0324056018436447
"bBM2052"	"bBM2052"	"MK"	1349	0.0308810494593157
"bBM2053"	"bBM2053"	"GR"	1675	0.0331501506825031
"bBM2056"	"bBM2056"	"GR"	2096	0.0321928736039709
"bBM2057"	"bBM2057"	"ER"	1097	0.00414820067363943
"bBM2058"	"bBM2058"	"ER"	1536	0.032441056550257
"bBM2059"	"bBM2059"	"DC"	1512	0.0316965077113987
"bBM2060"	"bBM2060"	"GR"	1833	0.034781067186669
"bBM2062"	"bBM2062"	"GR"	1595	0.0337883354015246
"bBM2063"	"bBM2063"	"MO"	1488	0.0346392483602198
"bBM2064"	"bBM2064"	"ER"	1624	0.0374401701825917
"bBM2065"	"bBM2065"	"DC"	1423	0.0324056018436447
"bBM2066"	"bBM2066"	"MK"	1409	0.0318383265378479
"bBM2067"	"bBM2067"	"GR"	1753	0.0360574366247119
"bBM2068"	"bBM2068"	"ER"	1456	0.0304201382733558
"bBM2069"	"bBM2069"	"ER"	1339	0.0289664953022514
"bBM2070"	"bBM2070"	"ER"	2064	0.0382556284346747
"bBM2071"	"bBM2071"	"MK"	1324	0.0294628611948236
"bBM2072"	"bBM2072"	"LY"	1551	0.0319092359510725
"bBM2073"	"bBM2073"	"ER"	1649	0.0341074277610353
"bBM2074"	"bBM2074"	"GR"	2009	0.0382201737280624
"bBM2075"	"bBM2075"	"LY"	1587	0.0343556107073214
"bBM2076"	"bBM2076"	"ER"	1669	0.0323346924304201
"bBM2077"	"bBM2077"	"LY"	1364	0.0316610530047864
"bBM2078"	"bBM2078"	"MO"	1498	0.0343910654139337
"bBM2079"	"bBM2079"	"LY"	1716	0.0365183478106719
"bBM2080"	"bBM2080"	"MO"	2176	0.0413756426165574
"bBM2081"	"bBM2081"	"GR"	1430	0.031731962418011
"bBM2082"	"bBM2082"	"DC"	1379	0.0298883176741712
"bBM2084"	"bBM2084"	"MK"	1465	0.0342847012940968
"bBM2085"	"bBM2085"	"ER"	1566	0.03325651480234
"bBM2086"	"bBM2086"	"ER"	1395	0.0271228505584116
"bBM2087"	"bBM2087"	"BA"	1430	0.0340365183478107
"bBM2088"	"bBM2088"	"ER"	1190	0.0172309874135792
"bBM2089"	"bBM2089"	"ER"	1500	0.0321574188973586
"bBM2090"	"bBM2090"	"GR"	1634	0.0375110795958163
"bBM2091"	"bBM2091"	"MK"	1540	0.0363765289842227
"bBM2092"	"bBM2092"	"LY"	1354	0.0295337706080482
"bBM2093"	"bBM2093"	"ER"	1769	0.0386810849140223
"bBM2094"	"bBM2094"	"ER"	1448	0.0166637121077823
"bBM2095"	"bBM2095"	"LY"	1600	0.0353837971990782
"bBM2096"	"bBM2096"	"MO"	1471	0.0338237901081369
"bBM2097"	"bBM2097"	"MO"	1371	0.0309874135791526
"bBM2098"	"bBM2098"	"GR"	1900	0.0331146959758908
"bBM2099"	"bBM2099"	"GR"	1706	0.0287892217691899
"bBM2101"	"bBM2101"	"ER"	1221	0.0276546711575962
"bBM2102"	"bBM2102"	"MO"	1202	0.0246410210955504
"bBM2103"	"bBM2103"	"MK"	1549	0.0344619748271583
"bBM2104"	"bBM2104"	"ER"	1265	0.0164155291614962
"bBM2105"	"bBM2105"	"LY"	1700	0.0370856231164687
"bBM2106"	"bBM2106"	"ER"	1621	0.033611061868463
"bBM2107"	"bBM2107"	"BA"	1368	0.0315901435915618
"bBM2108"	"bBM2108"	"LY"	1612	0.0344619748271583
"bBM2109"	"bBM2109"	"BA"	1321	0.0303846835667435
"bBM2110"	"bBM2110"	"LY"	993	0.0227973763517107
"bBM2111"	"bBM2111"	"DC"	1132	0.0283283105832299
"bBM2112"	"bBM2112"	"ER"	1416	0.0337174259882999
"bBM2113"	"bBM2113"	"LY"	1336	0.0295692253146605
"bBM2114"	"bBM2114"	"MK"	1153	0.0269810317319624
"bBM2115"	"bBM2115"	"ER"	1398	0.0301365006204574
"bBM2116"	"bBM2116"	"GR"	1898	0.0327246942031555
"bBM2117"	"bBM2117"	"BA"	1386	0.029746498847722
"bBM2118"	"bBM2118"	"LY"	1419	0.0304201382733558
"bBM2119"	"bBM2119"	"GR"	1498	0.0321574188973586
"bBM2120"	"bBM2120"	"GR"	1826	0.0368374401701826
"bBM2121"	"bBM2121"	"ER"	1621	0.033611061868463
"bBM2122"	"bBM2122"	"MK"	1437	0.0338592448147492
"bBM2123"	"bBM2123"	"BA"	1350	0.0260237546534302
"bBM2124"	"bBM2124"	"LY"	1451	0.0332919695089523
"bBM2125"	"bBM2125"	"MO"	1690	0.0353128877858536
"bBM2126"	"bBM2126"	"ER"	1200	0.0253146605211842
"bBM2127"	"bBM2127"	"LY"	1536	0.0312710512320511
"bBM2128"	"bBM2128"	"ER"	1322	0.030207410033682
"bBM2129"	"bBM2129"	"MK"	1622	0.0356674348519766
"bBM2130"	"bBM2130"	"ER"	1727	0.0383265378478993
"bBM2131"	"bBM2131"	"BA"	1189	0.0254919340542457
"bBM2132"	"bBM2132"	"BA"	1310	0.0281510370501684
"bBM2133"	"bBM2133"	"GR"	1501	0.0256337528806949
"bBM2134"	"bBM2134"	"ER"	1596	0.0330437865626662
"bBM2135"	"bBM2135"	"GR"	1700	0.0363765289842227
"bBM2136"	"bBM2136"	"ER"	1241	0.0283992199964545
"bBM2137"	"bBM2137"	"ER"	1207	0.0274773976245347
"bBM2138"	"bBM2138"	"ER"	1282	0.0295337706080482
"bBM2139"	"bBM2139"	"ER"	1351	0.0284346747030668
"bBM2140"	"bBM2140"	"LY"	1060	0.0241446552029782
"bBM2141"	"bBM2141"	"BA"	1343	0.029037404715476
"bBM2142"	"bBM2142"	"ER"	1329	0.0202091827690126
"bBM2143"	"bBM2143"	"ER"	1456	0.0324056018436447
"bBM2144"	"bBM2144"	"LY"	1409	0.0310228682857649
"bBM2145"	"bBM2145"	"DC"	1465	0.0335756071618507
